Saguaro ID,Year,Height in Inches,Growth in Inches
5439,2000,28,1.5
5439,2001,29.5,1.5
5439,2002,31,1.75
5439,2003,32.75,2.75
5439,2004,35.5,1
5439,2005,36.5,1.5
5439,2006,38,2.5
5439,2007,40.5,2.5
5439,2008,43,3.5
5439,2009,46.5,4
5440,1985,7.5,1
5440,1986,8.5,1
5440,1987,9.5,0.75
5440,1988,10.25,1
5440,1989,11.25,0.75
5440,1990,12,1.5
5440,1991,13.5,0.62
5440,1992,14.12,2.88
5440,1993,17,2.38
5440,1994,19.38,2.12
5440,1995,21.5,3
5440,1996,24.5,1.75
5440,1997,26.25,3.875
5440,1998,30.125,3.375
5440,1999,33.5,2.75
5440,2000,36.25,1.75
5440,2001,38,4.75
5440,2002,42.75,3.5
5440,2003,46.25,6.25
5440,2004,52.5,4.75
5440,2005,57.25,6
5440,2006,63.25,6.75
5441,1985,5.5,0.5
5441,1986,6,2
5441,1987,8,3.5
5441,1988,11.5,1.875
5441,1989,13.375,1.875
5441,1990,15.25,1.25
5441,1991,16.5,1.37
5441,1992,17.87,2.38
5441,1993,20.25,3.5
5441,1994,23.75,1.63
5441,1995,25.38,4.74
5441,1996,30.12,3.13
5441,1997,33.25,5.25
5441,1998,38.5,4.25
5441,1999,42.75,5
5441,2000,47.75,5
5441,2001,52.75,8.75
5441,2002,61.5,5.25
5441,2003,66.75,6.75
5442,1985,8,0
5442,1986,8,0
5442,1987,8,2.25
5442,1988,10.25,0.875
5442,1989,11.125,0.625
5442,1990,11.75,0.75
5443,1985,11,-1
5443,1986,10,1.5
5443,1987,11.5,0.25
5443,1988,11.75,1
5443,1989,12.75,1.875
5443,1990,14.625,2.125
5443,1991,16.75,0.88
5443,1992,17.63,1
5443,1993,18.63,1.24
5443,1994,19.87,0.88
5443,1995,20.75,3.12
5443,1996,23.87,1.88
5443,1997,25.75,1.875
5443,1998,27.625,2.25
5443,1999,29.875,3.125
5443,2000,33,1.5
5443,2001,34.5,2.5
5443,2002,37,2.5
5443,2003,39.5,4
5443,2004,43.5,2.25
5443,2005,45.75,2.75
5443,2006,48.5,5.5
5443,2007,54,5.25
5443,2008,59.25,6.75
5443,2009,66,2.25
5445,1986,0.5,0.5
5445,1987,1,0.625
5445,1988,1.625,0.875
5445,1989,2.5,1.5
5445,1990,4,1.125
5445,1991,5.125,0.875
5445,1992,6,1.5
5445,1993,7.5,1.5
5445,1994,9,1.875
5445,1995,10.875,2.375
5445,1996,13.25,2.5
5445,1997,15.75,3.25
5445,1998,19,5.625
5445,1999,24.625,3.625
5445,2000,28.25,3.75
5445,2001,32,4.5
5445,2002,36.5,0.75
5445,2003,37.25,6
5445,2004,43.25,4.25
5445,2005,47.5,5
5445,2006,52.5,4.5
5445,2007,57,5.5
5445,2008,62.5,6.75
5446,1986,1,0.75
5446,1987,1.75,0.625
5446,1988,2.375,1.25
5446,1989,3.625,0.75
5446,1990,4.375,0.5
5446,1991,4.875,0.625
5446,1992,5.5,0.88
5446,1993,6.38,1.62
5446,1994,8,1.25
5446,1995,9.25,1.75
5446,1996,11,1.375
5446,1997,12.375,2.625
5446,1998,15,2.875
5446,1999,17.875,2.625
5446,2000,20.5,1.25
5446,2001,21.75,4.5
5446,2002,26.25,1.25
5446,2003,27.5,4
5446,2004,31.5,3.5
5446,2005,35,4.25
5446,2006,39.25,2.75
5446,2007,42,5
5446,2008,47,4
5446,2009,51,4
5447,1986,1,1
5447,1987,2,0.125
5447,1988,2.125,1.625
5447,1989,3.75,0.125
5447,1990,3.875,1.25
5447,1991,5.125,0.995
5447,1992,6.12,0.63
5447,1993,6.75,-0.25
5447,1994,6.5,2.5
5447,1995,9,0.75
5447,1996,9.75,1.75
5447,1997,11.5,0.75
5447,1998,12.25,1.125
5447,1999,13.375,1.125
5447,2000,14.5,0.75
5447,2001,15.25,2.5
5447,2002,17.75,1
5447,2003,18.75,2
5447,2004,20.75,1.5
5447,2005,22.25,1.75
5447,2006,24,2.25
5447,2007,26.25,2
5447,2008,28.25,2
5447,2009,30.25,1.5
5448,1986,1,1.25
5448,1987,2.25,0.25
5448,1988,2.5,0.375
5448,1989,2.875,1.625
5448,1990,4.5,0.5
5448,1991,5,1
5448,1992,6,0.75
5448,1993,6.75,1.75
5448,1994,8.5,0.375
5448,1995,8.875,3.125
5448,1996,12,1.125
5448,1997,13.125,1.75
5448,1998,14.875,2.75
5448,1999,17.625,0.875
5448,2000,18.5,1.75
5448,2001,20.25,7.25
5448,2002,27.5,1.75
5448,2003,29.25,4.25
5448,2004,33.5,0.25
5448,2005,33.75,3
5448,2006,36.75,4.25
5448,2007,41,2.5
5448,2008,43.5,4
5448,2009,47.5,2
5449,1986,7,1
5449,1987,8,2.5
5449,1988,10.5,1.375
5449,1989,11.875,1.875
5449,1990,13.75,1.25
5449,1991,15,1.25
5449,1992,16.25,1.62
5449,1993,17.87,2.13
5449,1994,20,1.75
5449,1995,21.75,3.63
5449,1996,25.38,2.62
5449,1997,28,3.125
5449,1998,31.125,2.625
5449,1999,33.75,2.25
5449,2000,36,3.75
5449,2001,39.75,4.5
5449,2002,44.25,4
5449,2003,48.25,4.5
5449,2004,52.75,3.75
5449,2005,56.5,5
5449,2006,61.5,5.25
5449,2007,66.75,4.75
5451,1987,11.5,0.25
5451,1988,11.75,0.125
5451,1989,11.875,-0.125
5451,1990,11.75,-4.75
5451,1991,7,0.63
5451,1992,7.63,0.37
5452,1987,11,1.875
5452,1988,12.875,1
5452,1989,13.875,2.375
5452,1990,16.25,2.5
5452,1991,18.75,3
5452,1992,21.75,3.12
5452,1993,24.87,3.38
5452,1994,28.25,6.13
5452,1995,34.38,4.74
5452,1996,39.12,3.88
5452,1997,43,6.75
5452,1998,49.75,5.125
5452,1999,54.875,7.125
5452,2000,62,6
5453,1987,8.5,0.625
5453,1988,9.125,2.125
5453,1989,11.25,0.875
5453,1990,12.125,2.125
5453,1991,14.25,1.25
5453,1992,15.5,2.37
5453,1993,17.87,1.88
5453,1994,19.75,3.125
5453,1995,22.875,2.375
5453,1996,25.25,4
5453,1997,29.25,3.5
5453,1998,32.75,3.125
5453,1999,35.875,3.875
5453,2000,39.75,3.75
5453,2001,43.5,6.75
5453,2002,50.25,2.5
5453,2003,52.75,6.25
5453,2004,59,6.75
5454,1987,12,1.5
5454,1988,13.5,1.75
5454,1989,15.25,1.625
5454,1990,16.875,3.125
5454,1991,20,4.38
5454,1992,24.38,1.74
5454,1993,26.12,4.13
5454,1994,30.25,4.25
5454,1995,34.5,4.25
5454,1996,38.75,4
5454,1997,42.75,5.125
5454,1998,47.875,3.5
5454,1999,51.375,6.875
5454,2000,58.25,7.5
5454,2001,65.75,5.75
5455,1987,0.75,0.375
5455,1988,1.125,0.75
5455,1989,1.875,0.75
5455,1990,2.625,1.125
5455,1991,3.75,0.37
5455,1992,4.12,0.88
5455,1993,5,1.5
5455,1994,6.5,1.25
5455,1995,7.75,2.12
5455,1996,9.87,0.13
5455,1997,10,2.25
5455,1998,12.25,1.75
5455,1999,14,1.5
5455,2000,15.5,3
5455,2001,18.5,3.75
5455,2002,22.25,2.5
5455,2003,24.75,2.75
5455,2004,27.5,2
5455,2005,29.5,2.5
5455,2006,32,5.25
5455,2007,37.25,4.75
5455,2008,42,4
5455,2009,46,0.5
5456,1987,1,0.875
5456,1988,1.875,1
5456,1989,2.875,1.375
5456,1990,4.25,1
5456,1991,5.25,1.38
5456,1992,6.63,1.62
5456,1993,8.25,2.13
5456,1994,10.38,2.87
5456,1995,13.25,2.75
5456,1996,16,2.25
5456,1997,18.25,3.625
5456,1998,21.875,4.75
5456,1999,26.625,3.875
5456,2000,30.5,3.75
5456,2001,34.25,5
5456,2002,39.25,3.75
5456,2003,43,4.25
5456,2004,47.25,6.5
5456,2005,53.75,3.75
5456,2006,57.5,7
5456,2007,64.5,7
5457,1987,10,0.875
5457,1988,10.875,1.25
5457,1989,12.125,0.5
5457,1990,12.625,1.125
5457,1991,13.75,0.25
5457,1992,14,2.12
5457,1993,16.12,2.51
5457,1994,18.63,2.37
5457,1995,21,0.75
5457,1996,21.75,3.375
5457,1997,25.125,2.625
5457,1998,27.75,3.125
5457,1999,30.875,3.375
5457,2000,34.25,4.25
5457,2001,38.5,2.5
5457,2002,41,5
5457,2003,46,3.37
5457,2004,49.37,4.38
5457,2005,53.75,3.75
5457,2006,57.5,5.5
5457,2007,63,6.25
5458,1987,5.5,0.625
5458,1988,6.125,0.875
5458,1989,7,0.625
5458,1990,7.625,1
5458,1991,8.625,0.495
5458,1992,9.12,0.63
5458,1993,9.75,0.12
5458,1994,9.87,0.88
5458,1995,10.75,1.12
5458,1996,11.87,1.13
5458,1997,13,0.75
5458,1998,13.75,0.5
5458,1999,14.25,1
5458,2000,15.25,1
5458,2001,16.25,0
5458,2002,16.25,0.75
5458,2003,17,0
5458,2004,17,0.5
5458,2005,17.5,0
5458,2006,17.5,1.25
5458,2007,18.75,-0.25
5458,2008,18.5,1
5458,2009,19.5,0.75
5459,1987,4.5,0.375
5459,1991,8,1.12
5459,1994,12,2.5
5459,1995,14.5,1
5459,1996,15.5,2.25
5459,1997,17.75,1.875
5459,1998,19.625,1.5
5459,1999,21.125,2.375
5459,2000,23.5,4.25
5459,2001,27.75,3.5
5459,2002,31.25,3
5459,2003,34.25,3.5
5459,2004,37.75,2.75
5459,2005,40.5,4.75
5459,2006,45.25,4.25
5459,2007,49.5,5.25
5459,2008,54.75,6.5
5459,2009,61.25,5.75
5460,1987,14,1.75
5460,1988,15.75,0
5460,1989,15.75,0.375
5460,1990,16.125,1.875
5460,1991,18,2.12
5460,1992,20.12,2.75
5460,1993,22.87,3.13
5460,1994,26,2.38
5460,1995,28.38,3.62
5460,1996,32,4
5460,1997,36,6.25
5460,1998,42.25,2.5
5460,1999,44.75,4.25
5460,2000,49,6.25
5460,2001,55.25,7
5460,2002,62.25,5
5461,1987,5.5,0.75
5461,1988,6.25,2
5461,1989,8.25,0.5
5461,1990,8.75,1.5
5461,1991,10.25,2
5461,1992,12.25,2.37
5461,1993,14.62,1.88
5461,1994,16.5,1.5
5461,1995,18,4
5461,1996,22,2.375
5461,1997,24.375,3.25
5461,1998,27.625,3.75
5461,1999,31.375,2.125
5461,2000,33.5,5
5461,2001,38.5,5.75
5461,2002,44.25,3.25
5461,2003,47.5,6.25
5461,2004,53.75,3.75
5461,2005,57.5,5.25
5461,2006,62.75,7.25
5463,1989,15.25,1.375
5463,1990,16.625,1.75
5463,1991,18.375,1.495
5463,1992,19.87,3.13
5463,1993,23,4
5463,1994,27,4.5
5463,1995,31.5,2.75
5463,1996,34.25,3.875
5463,1997,38.125,4.375
5463,1998,42.5,4.375
5463,1999,46.875,6.625
5463,2000,53.5,3.75
5463,2001,57.25,5.75
5463,2002,63,4.25
5464,1987,2.5,1.625
5464,1988,4.125,1.375
5464,1989,5.5,0.75
5464,1990,6.25,1
5464,1991,7.25,0.87
5464,1992,8.12,1.26
5464,1993,9.38,1
5464,1994,10.38,1.495
5464,1995,11.875,2.245
5464,1996,14.12,2.38
5464,1997,16.5,2.375
5464,1998,18.875,1.75
5464,1999,20.625,2.875
5464,2000,23.5,3.75
5464,2001,27.25,4.25
5464,2002,31.5,4.75
5464,2003,36.25,4.25
5464,2004,40.5,3.75
5464,2005,44.25,5.5
5464,2006,49.75,6
5464,2007,55.75,8.5
5464,2008,64.25,7.5
5465,1987,3,1.5
5465,1988,4.5,1.375
5465,1989,5.875,1.5
5465,1990,7.375,0.875
5465,1991,8.25,0.75
5465,1992,9,1.5
5465,1993,10.5,1.5
5465,1994,12,2.38
5465,1995,14.38,2.12
5465,1996,16.5,2.875
5465,1997,19.375,3.875
5465,1998,23.25,3
5465,1999,26.25,3
5465,2000,29.25,3.5
5465,2001,32.75,5
5465,2002,37.75,4.25
5465,2003,42,5
5465,2004,47,6
5465,2005,53,4.75
5465,2006,57.75,6.75
5465,2007,64.5,7.5
5466,1987,3.5,0.875
5466,1988,4.375,0.875
5466,1989,5.25,0.75
5466,1990,6,1
5466,1991,7,1.25
5466,1992,8.25,1.5
5466,1993,9.75,1.75
5466,1994,11.5,2
5466,1995,13.5,1.62
5466,1996,15.12,2.13
5466,1997,17.25,1.875
5466,1998,19.125,2.375
5466,1999,21.5,2.5
5466,2000,24,3.25
5466,2001,27.25,2
5466,2002,29.25,4.25
5466,2003,33.5,2.25
5466,2004,35.75,2.75
5466,2005,38.5,3.75
5466,2006,42.25,3.5
5466,2007,45.75,3.75
5466,2008,49.5,4.5
5466,2009,54,3
5467,1987,9.5,1.5
5467,1988,11,1.875
5467,1989,12.875,1.625
5467,1990,14.5,3
5467,1991,17.5,1.25
5467,1992,18.75,3
5467,1993,21.75,2.25
5467,1994,24,4.25
5467,1995,28.25,2.25
5467,1996,30.5,3.375
5467,1997,33.875,4
5467,1998,37.875,3.5
5467,1999,41.375,3.125
5467,2000,44.5,4.25
5467,2001,48.75,3.25
5467,2002,52,5
5467,2003,57,3.75
5467,2004,60.75,4.75
5467,2005,65.5,4.75
5468,1987,6,0.5
5468,1988,6.5,0.875
5468,1989,7.375,0.5
5468,1990,7.875,1.75
5468,1991,9.625,-0.005
5468,1992,9.62,1.38
5468,1993,11,0.75
5468,1994,11.75,0.63
5468,1995,12.38,0.62
5468,1996,13,1.25
5468,1997,14.25,-0.125
5468,1998,14.125,1.125
5468,1999,15.25,0.5
5468,2000,15.75,0.25
5468,2001,16,0.75
5468,2002,16.75,-1
5468,2003,15.75,2.5
5468,2004,18.25,1
5468,2005,19.25,1.75
5468,2006,21,2.25
5468,2007,23.25,0.75
5468,2008,24,2.5
5468,2009,26.5,0.5
5470,1988,4.75,0.75
5470,1989,5.5,1.25
5470,1990,6.75,0.625
5470,1991,7.375,0.625
5470,1992,8,0.62
5470,1993,8.62,2.13
5470,1994,10.75,1.125
5470,1995,11.875,0.875
5470,1996,12.75,1.5
5470,1997,14.25,1.5
5470,1998,15.75,1.125
5470,1999,16.875,0.875
5470,2000,17.75,2.25
5470,2001,20,1.5
5470,2002,21.5,2.25
5470,2003,23.75,4.5
5470,2004,28.25,3
5470,2005,31.25,3
5470,2006,34.25,5.75
5470,2007,40,4.75
5470,2008,44.75,3.75
5470,2009,48.5,4
5471,1988,7.375,-0.125
5471,1989,7.25,-0.375
5471,1990,6.875,-0.125
5471,1991,6.75,-1
5472,1988,11.125,1.125
5472,1989,12.25,2
5472,1990,14.25,2.5
5472,1991,16.75,0.75
5472,1992,17.5,1.37
5472,1993,18.87,2.88
5472,1994,21.75,3.25
5472,1995,25,4.12
5472,1996,29.12,5.63
5472,1997,34.75,6
5472,1998,40.75,3.25
5472,1999,44,4.5
5472,2000,48.5,5.25
5472,2001,53.75,6
5472,2002,59.75,4.75
5472,2003,64.5,6.75
5473,1988,4.375,0.5
5473,1989,4.875,0.375
5473,1990,5.25,0.75
5473,1991,6,0.87
5473,1992,6.87,0
5473,1993,6.87,1
5473,1994,7.87,1.38
5473,1995,9.25,1
5473,1996,10.25,-1.25
5473,1997,9,0.875
5473,1998,9.875,1
5473,1999,10.875,0.625
5473,2000,11.5,1
5473,2001,12.5,1.25
5473,2002,13.75,2
5473,2003,15.75,1.25
5473,2004,17,2
5473,2005,19,0.75
5473,2006,19.75,2.5
5473,2007,22.25,2
5473,2008,24.25,1.75
5473,2009,26,2.5
5474,1988,27,2.25
5474,1989,29.25,1.75
5474,1990,31,3.75
5474,1991,34.75,3.87
5474,1992,38.62,5.25
5474,1993,43.87,2.13
5474,1994,46,3.875
5474,1995,49.875,5.125
5474,1996,55,5.375
5474,1997,60.375,6.125
5474,1998,66.5,7
5475,1988,2.5,0.625
5475,1989,3.125,0.75
5475,1990,3.875,1.25
5475,1991,5.125,0.375
5475,1992,5.5,1.37
5475,1993,6.87,1.13
5475,1994,8,2
5475,1995,10,2
5475,1996,12,2
5475,1997,14,1.75
5475,1998,15.75,2.5
5475,1999,18.25,3.25
5475,2000,21.5,3
5475,2001,24.5,3.75
5475,2002,28.25,2.75
5475,2003,31,4
5475,2004,35,3.25
5475,2005,38.25,5.25
5475,2006,43.5,3.25
5475,2007,46.75,5.75
5475,2008,52.5,4.25
5475,2009,56.75,3.75
5476,1988,9.125,0.625
5476,1989,9.75,0
5478,1988,12.5,0.5
5478,1989,13,-1
5478,1990,12,3.375
5478,1991,15.375,1.375
5478,1992,16.75,2
5478,1993,18.75,1.25
5478,1994,20,1
5478,1995,21,0.75
5478,1996,21.75,1.75
5478,1997,23.5,1.125
5478,1998,24.625,1.125
5478,1999,25.75,1
5478,2000,26.75,3.25
5478,2001,30,2
5478,2002,32,1
5478,2003,33,2.25
5478,2004,35.25,2.25
5478,2005,37.5,2.25
5478,2006,39.75,3.75
5478,2007,43.5,3.25
5478,2008,46.75,2.75
5478,2009,49.5,1.75
5479,1988,3.5,1.125
5479,1989,4.625,1.125
5479,1990,5.75,1.5
5479,1991,7.25,0.5
5479,1992,7.75,0.87
5479,1993,8.62,0.76
5479,1994,9.38,1.745
5479,1995,11.125,1.375
5479,1996,12.5,1.25
5479,1997,13.75,2
5479,1998,15.75,0.5
5479,1999,16.25,2.5
5479,2000,18.75,2.5
5479,2001,21.25,2.75
5479,2002,24,2.25
5479,2003,26.25,2.5
5479,2004,28.75,3.5
5479,2005,32.25,3
5479,2006,35.25,4
5479,2007,39.25,5
5479,2008,44.25,4.75
5479,2009,49,4.75
5481,1988,3.75,1.5
5481,1989,5.25,2.25
5481,1990,7.5,2.375
5481,1991,9.875,2.375
5481,1992,12.25,3.5
5481,1993,15.75,4.25
5481,1994,20,6.25
5481,1995,26.25,5.25
5481,1996,31.5,6
5481,1997,37.5,7
5481,1998,44.5,6
5481,1999,50.5,5.5
5481,2000,56,5.25
5481,2001,61.25,9.25
5482,1988,3.875,1.75
5482,1989,5.625,1.875
5482,1990,7.5,1.625
5482,1991,9.125,0.995
5482,1992,10.12,1.75
5482,1993,11.87,2.63
5482,1994,14.5,2.375
5482,1995,16.875,2.875
5482,1996,19.75,1.5
5482,1997,21.25,5.25
5482,1998,26.5,5.5
5482,1999,32,5
5482,2000,37,5
5482,2001,42,9
5482,2002,51,6.5
5482,2003,57.5,11.25
5483,1988,2.375,1.125
5483,1989,3.5,0.375
5483,1990,3.875,0.75
5483,1991,4.625,0.245
5483,1992,4.87,0
5483,1993,4.87,0.63
5483,1994,5.5,1
5483,1995,6.5,0.88
5483,1996,7.38,1.495
5483,1997,8.875,0.875
5483,1998,9.75,1.125
5483,1999,10.875,1.375
5483,2000,12.25,1.75
5483,2001,14,2
5483,2002,16,2.75
5483,2003,18.75,0.75
5483,2004,19.5,2
5483,2005,21.5,2
5483,2006,23.5,2.75
5483,2007,26.25,2.75
5483,2008,29,3
5483,2009,32,0.5
5484,1988,4.5,1.5
5484,1989,6,1.125
5484,1990,7.125,1.625
5484,1991,8.75,2
5484,1992,10.75,2.25
5484,1993,13,3.5
5484,1994,16.5,3.75
5484,1995,20.25,4
5484,1996,24.25,3
5484,1997,27.25,5.625
5484,1998,32.875,5.625
5484,1999,38.5,5.5
5484,2000,44,7
5484,2001,51,6.75
5484,2002,57.75,5.25
5484,2003,63,7.5
5485,1988,4.75,0.5
5485,1989,5.25,0.75
5485,1990,6,0.75
5485,1991,6.75,0.75
5485,1992,7.5,0.5
5485,1993,8,0.75
5485,1994,8.75,0.5
5485,1995,9.25,1
5485,1996,10.25,0.75
5485,1997,11,1
5485,1998,12,1
5485,1999,13,1
5485,2000,14,1
5485,2001,15,1.5
5485,2002,16.5,1.25
5485,2003,17.75,1.75
5485,2004,19.5,1.25
5485,2005,20.75,1.75
5485,2006,22.5,3.25
5485,2007,25.75,3
5485,2008,28.75,3.75
5485,2009,32.5,1.75
5487,1988,12.75,1
5487,1989,13.75,1
5487,1990,14.75,1.375
5487,1991,16.125,0.745
5487,1992,16.87,0.25
5487,1993,17.12,1.22
5487,1994,18.34,2.41
5487,1995,20.75,1.63
5487,1996,22.38,2.12
5487,1997,24.5,2.625
5487,1998,27.125,2.5
5487,1999,29.625,2.625
5487,2000,32.25,3.25
5487,2001,35.5,2.25
5487,2002,37.75,2.75
5487,2003,40.5,4.5
5487,2004,45,2.75
5487,2005,47.75,3.5
5487,2006,51.25,6
5487,2007,57.25,4.25
5487,2008,61.5,3.75
5487,2009,65.25,2
5488,1988,23.75,2.25
5488,1989,26,4.125
5488,1990,30.125,1.375
5488,1991,31.5,2.62
5488,1992,34.12,3.88
5488,1993,38,3.5
5488,1994,41.5,4.88
5488,1995,46.38,3
5488,1996,49.38,5.12
5488,1997,54.5,6
5488,1998,60.5,5.5
5488,1999,66,7
5489,1988,11.5,0.875
5489,1989,12.375,1.875
5489,1990,14.25,1.375
5489,1991,15.625,0.495
5489,1992,16.12,1.51
5489,1993,17.63,0.37
5489,1994,18,0.75
5489,1995,18.75,1
5489,1996,19.75,2.25
5489,1997,22,2
5489,1998,24,1.75
5489,1999,25.75,-1.25
5489,2000,24.5,0.5
5489,2001,25,3.25
5489,2002,28.25,2.75
5489,2003,31,4
5489,2004,35,2.25
5489,2005,37.25,3.75
5489,2006,41,5.5
5489,2007,46.5,6.25
5489,2008,52.75,6
5489,2009,58.75,5.25
5491,1989,4.25,1
5491,1990,5.25,0.5
5491,1991,5.75,0.5
5491,1992,6.25,0.75
5491,1993,7,1
5491,1994,8,-0.125
5491,1995,7.875,0
5491,1996,7.875,1.25
5491,1997,9.125,0.75
5491,1998,9.875,1.25
5491,1999,11.125,1.625
5491,2000,12.75,1.75
5491,2001,14.5,1.25
5491,2002,15.75,1.75
5491,2003,17.5,3
5491,2004,20.5,1.75
5491,2005,22.25,3.5
5491,2006,25.75,3.25
5491,2007,29,3.5
5491,2008,32.5,3
5491,2009,35.5,3
5492,1989,8.125,0.625
5492,1990,8.75,1
5492,1991,9.75,0.63
5492,1992,10.38,0.49
5492,1993,10.87,2.13
5492,1994,13,0.875
5492,1995,13.875,0.125
5492,1996,14,2.5
5492,1997,16.5,1.5
5492,1998,18,0.75
5492,1999,18.75,0
5492,2000,18.75,0.25
5492,2001,19,2.25
5492,2002,21.25,2.5
5492,2003,23.75,1.5
5492,2004,25.25,2.75
5492,2005,28,2
5492,2006,30,3
5492,2007,33,5.5
5492,2008,38.5,4.75
5492,2009,43.25,3.25
5493,1989,4.38,0.87
5493,1990,5.25,1.75
5493,1991,7,-0.13
5493,1992,6.87,1.88
5493,1993,8.75,1
5493,1994,9.75,1.75
5493,1995,11.5,0.62
5493,1996,12.12,1.88
5493,1997,14,1.75
5493,1998,15.75,2.375
5493,1999,18.125,2.375
5493,2000,20.5,2.75
5493,2001,23.25,4.25
5493,2002,27.5,3.25
5493,2003,30.75,3.75
5493,2004,34.5,5
5493,2005,39.5,5.25
5493,2006,44.75,5.5
5493,2007,50.25,8.25
5493,2008,58.5,7
5493,2009,65.5,6.5
5494,1990,15.75,1.625
5494,1991,17.375,2.005
5494,1992,19.38,1.62
5494,1993,21,3
5494,1994,24,3
5494,1995,27,2.87
5494,1996,29.87,2.755
5494,1997,32.625,4.375
5494,1998,37,4
5494,1999,41,4
5494,2000,45,4.25
5494,2001,49.25,5
5494,2002,54.25,4.5
5494,2003,58.75,7
5494,2004,65.75,6.25
5495,1990,7.75,1.25
5495,1991,9,1.5
5495,1992,10.5,1.37
5495,1993,11.87,1.88
5495,1994,13.75,2
5495,1995,15.75,1.87
5495,1996,17.62,2.755
5495,1997,20.375,3.375
5495,1998,23.75,3.875
5495,1999,27.625,4.875
5495,2000,32.5,5.25
5495,2001,37.75,6.5
5495,2002,44.25,5.25
5495,2003,49.5,8.25
5495,2004,57.75,6.5
5495,2005,64.25,6.75
5496,1990,2.375,1
5496,1991,3.375,0.875
5496,1992,4.25,0.75
5496,1993,5,1.5
5496,1994,6.5,1.375
5496,1995,7.875,0.995
5496,1996,8.87,2.13
5496,1997,11,2
5496,1998,13,2.125
5496,1999,15.125,2.625
5496,2000,17.75,2.75
5496,2001,20.5,3.25
5496,2002,23.75,4.25
5496,2003,28,5.5
5496,2004,33.5,4.5
5496,2005,38,4.5
5496,2006,42.5,6.75
5496,2007,49.25,7.25
5496,2008,56.5,6.25
5496,2009,62.75,5.25
5497,1990,7.75,1.125
5497,1991,8.875,0.745
5497,1992,9.62,0
5497,1993,9.62,1.25
5497,1994,10.87,0.255
5497,1995,11.125,0.625
5497,1996,11.75,0.25
5497,1997,12,1.625
5497,1998,13.625,-0.125
5497,1999,13.5,0.75
5497,2000,14.25,0.5
5497,2001,14.75,0.25
5497,2002,15,0
5497,2003,15,-0.5
5498,1990,7.375,1.125
5498,1991,8.5,0.5
5498,1992,9,1
5498,1993,10,1
5498,1994,11,1.25
5498,1995,12.25,1.25
5498,1996,13.5,0.25
5498,1997,13.75,1.25
5498,1998,15,0.25
5498,1999,15.25,1.25
5498,2000,16.5,1.25
5498,2001,17.75,1
5498,2002,18.75,1.5
5498,2003,20.25,2.25
5498,2004,22.5,1.5
5498,2005,24,1
5498,2006,25,1.75
5498,2007,26.75,2.5
5498,2008,29.25,1.5
5498,2009,30.75,2.75
5499,1990,6.125,1.75
5499,1991,7.875,0.995
5499,1992,8.87,2
5499,1993,10.87,2.13
5499,1994,13,3
5499,1995,16,2.87
5499,1996,18.87,3.255
5499,1997,22.125,4.5
5499,1998,26.625,4.125
5499,1999,30.75,4.25
5499,2000,35,7
5499,2001,42,6.75
5499,2002,48.75,6
5499,2003,54.75,7.25
5499,2004,62,7.5
5500,1990,5.375,1.125
5500,1991,6.5,1.37
5500,1992,7.87,1.38
5500,1993,9.25,2.75
5500,1994,12,2.125
5500,1995,14.125,2.745
5500,1996,16.87,1.88
5500,1997,18.75,3.375
5500,1998,22.125,2
5500,1999,24.125,4.125
5500,2000,28.25,2.75
5500,2001,31,4.25
5500,2002,35.25,3
5500,2003,38.25,5.75
5500,2004,44,4.25
5500,2005,48.25,5.5
5500,2006,53.75,7
5500,2007,60.75,8.25
5501,1990,6,0.25
5501,1991,6.25,0.37
5501,1992,6.62,0.25
5501,1993,6.87,1.63
5501,1994,8.5,0
5501,1995,8.5,1
5501,1996,9.5,-0.125
5501,1997,9.375,0.5
5501,1998,9.875,0.125
5501,1999,10,0.75
5501,2000,10.75,1.25
5501,2001,12,-0.25
5501,2002,11.75,0.75
5501,2003,12.5,1.5
5501,2004,14,0
5501,2005,14,1
5501,2006,15,0
5501,2007,15,0.5
5501,2008,15.5,2.25
5501,2009,17.75,0
5502,1991,8,1.12
5502,1992,9.12,1.26
5502,1993,10.38,1.87
5502,1994,12.25,2
5502,1995,14.25,1.62
5502,1996,15.87,3.505
5502,1997,19.375,3.25
5502,1998,22.625,3.125
5502,1999,25.75,4
5502,2000,29.75,4.75
5502,2001,34.5,5
5502,2002,39.5,4.25
5502,2003,43.75,4.5
5502,2004,48.25,6.25
5502,2005,54.5,5.25
5502,2006,59.75,7.5
5503,1991,3.75,0
5503,1992,3.75,0.75
5503,1993,4.5,0.37
5503,1994,4.87,1.005
5503,1995,5.875,-0.255
5503,1996,5.62,0.88
5503,1997,6.5,0.625
5503,1998,7.125,1.125
5503,1999,8.25,1.25
5503,2000,9.5,1
5503,2001,10.5,1.25
5503,2002,11.75,1.5
5503,2003,13.25,1
5503,2004,14.25,1.5
5503,2005,15.75,1.75
5503,2006,17.5,2.5
5503,2007,20,2.75
5503,2008,22.75,3.25
5503,2009,26,1.75
5504,1991,2.875,0
5504,1992,2.875,1.125
5504,1993,4,0.25
5504,1994,4.25,1.25
5504,1995,5.5,0
5504,1996,5.5,0.5
5504,1997,6,1.25
5504,1998,7.25,1.375
5504,1999,8.625,-0.125
5504,2000,8.5,1.25
5504,2001,9.75,1.5
5504,2002,11.25,1.25
5504,2003,12.5,1.25
5504,2004,13.75,1.75
5504,2005,15.5,1
